,drive.current_mean_15_len_10_shift,drive.current_mean_45_len_10_shift,drive.current_min_45_len_5_shift,drive.current_max_90_len_5_shift,raw_mix.consumption_mean_15_len_10_shift,raw_mix.consumption_min_45_len_5_shift,raw_mix.consumption_mean_300_len_30_shift,raw_mix.moisture_avg_mean_60_len_15_shift,temp.out_mean_25_len_5_shift,temp.inlet_mean_25_len_5_shift,temp.out_min_25_len_5_shift,temp.inlet_max_30_len_5_shift,raw_mix.lab.measure.sito_009
282,84.43105983734131,81.23909610250722,69.62973022460938,95.12943267822266,264.77846279144285,250.64716593424478,269.5463244222005,22.170000076293945,90.29814206636868,471.7620274470403,84.7633285522461,477.5911865234375,20.4
283,89.18124675750732,86.89171003258747,79.9092788696289,93.73636627197266,275.3617158253988,268.30169576009115,268.6553465951554,22.118099212646484,85.42547754141,476.42269193209137,83.44680786132812,482.6257934570313,19.0
284,84.86404943466187,82.50097274780273,46.16922378540039,98.1076889038086,276.7034767150879,274.166786702474,266.78068829577535,22.118591058449667,88.92709644024188,477.48435856745795,79.0921859741211,498.5975646972656,20.6
285,82.22498655319214,86.00548039311948,73.49213409423828,93.58751678466795,269.48501682281494,266.6508494059245,270.8884847519991,22.14080047607422,92.09374383779672,478.03856482872595,84.86459350585938,503.2849426269531,19.9
286,85.15777063369751,85.56948553997537,64.04596710205078,107.41252899169922,285.8030372619629,275.3130737304688,274.786292230896,22.185617321827372,91.29526490431566,482.76600177471454,79.19345092773438,489.2228088378906,20.9
287,86.40383768081665,86.40707198433255,69.09911346435547,101.2696304321289,279.9807991027832,276.9529337565104,277.1997984615058,21.53285026550293,85.3670522249662,491.4930607722356,80.30742645263672,496.5142822265625,17.2
288,87.41246128082275,86.25042359725289,81.64556121826172,93.1964340209961,278.43694356282555,276.22902221679686,279.5485925632053,21.558519801155466,87.34182445819562,488.89564396784857,81.32012939453125,494.7782287597656,20.9
289,87.35922288894653,86.63775966478431,79.7894058227539,96.99427795410156,279.5199119567871,275.64536946614584,279.1037948710124,21.597198486328125,88.06629797128531,490.68512549767127,84.96586608886719,496.8615112304688,21.0
290,81.31489372253418,84.84389329993206,76.93367004394531,92.2641143798828,276.5156838099162,272.5285939534505,278.68478869737055,21.597198486328125,88.45969478900616,489.08260521521936,84.05443572998047,494.2574157714844,20.7
291,86.54032182693481,87.38227363254713,80.23155212402344,95.5724639892578,275.14328422546384,274.34998982747396,278.53569588391883,21.597198486328125,85.99414972158579,487.2330275315505,83.95316314697266,491.4797058105469,20.0
296,66.94259977340698,69.60590901582137,63.66281509399414,83.99456024169922,249.5717290242513,247.97796122233072,223.69984569125006,22.628036936775583,91.06545991163988,452.0243166410006,86.99127197265625,458.3208923339844,20.2
